sale_id,purchase_date,motorcycle_name,motorcycle_group,dealer_origin,price,qty,total
3341,2023/12/09,riorio,matic,bogor,20000000,11,20000000
3342,2023/11/02,riorio,matic,jakarta,20000000,4,20000000
3343,2023/11/16,pax,matic,jakarta,33000000,11,66000000
3344,2023/11/18,riorio,matic,denpasar,20000000,8,60000000
3346,2023/11/05,pax,matic,jakarta,33000000,4,99000000
3347,2023/11/13,riorio,matic,denpasar,20000000,4,80000000
3349,2023/12/20,pax,matic,denpasar,33000000,1,99000000
3351,2023/11/02,riorio,matic,bogor,20000000,4,40000000
3353,2023/11/10,riorio,matic,bogor,20000000,8,40000000
3354,2023/11/02,bitbit,matic,bogor,17000000,9,85000000
3355,2023/11/02,bitbit,matic,denpasar,17000000,3,51000000
3356,2023/12/10,deva,matic,denpasar,34000000,4,68000000
3358,2023/12/04,deva,matic,bandung,34000000,9,68000000
3359,2023/12/24,riorio,matic,denpasar,20000000,7,80000000
3360,2023/11/19,bitbit,matic,jakarta,17000000,5,85000000
3362,2023/12/03,riorio,matic,jakarta,20000000,7,20000000
3363,2023/12/08,arpus,cub,palembang,18000000,3,90000000
3364,2023/11/05,deva,matic,denpasar,34000000,9,68000000
3366,2023/12/03,bitbit,matic,jakarta,17000000,2,85000000
3368,2023/12/10,pax,matic,jakarta,33000000,11,66000000
3370,2023/11/18,riorio,matic,bogor,20000000,9,80000000
3371,2023/12/02,deva,matic,bandung,34000000,10,68000000
3374,2023/12/02,bitbit,matic,bandung,17000000,8,85000000
3375,2023/12/14,pax,matic,jakarta,33000000,5,99000000
3378,2023/12/29,riorio,matic,jakarta,20000000,9,40000000
3379,2023/12/08,vovo,cub,denpasar,15000000,2,30000000
3380,2023/12/13,riorio,matic,jakarta,20000000,1,60000000
3381,2023/12/03,riorio,matic,denpasar,20000000,4,40000000
3385,2023/12/08,bitbit,matic,jakarta,17000000,7,34000000
3387,2023/12/14,deva,matic,denpasar,34000000,2,68000000
3388,2023/11/21,riorio,matic,denpasar,20000000,1,40000000
3390,2023/12/12,riorio,matic,jakarta,20000000,6,40000000
3392,2023/11/14,deva,matic,denpasar,34000000,5,68000000
3394,2023/12/25,bitbit,matic,bogor,17000000,9,68000000
3395,2023/12/03,bitbit,matic,palembang,17000000,11,17000000
3398,2023/12/08,riorio,matic,bogor,20000000,9,60000000
3400,2023/12/27,bitbit,matic,jakarta,17000000,5,85000000
3407,2023/12/13,riorio,matic,bandung,20000000,3,60000000
3412,2023/12/14,riorio,matic,bogor,20000000,7,60000000
3414,2023/12/26,bitbit,matic,denpasar,17000000,5,68000000
3416,2023/11/19,bitbit,matic,bogor,17000000,2,34000000
3420,2023/11/07,bitbit,matic,denpasar,17000000,3,34000000
3421,2023/12/17,deva,matic,bogor,34000000,7,68000000
3422,2023/11/14,deva,matic,denpasar,34000000,9,68000000
3428,2023/11/16,riorio,matic,denpasar,20000000,3,40000000
3430,2023/11/11,bitbit,matic,jakarta,17000000,3,34000000
3431,2023/11/22,cb-150r,sport,bogor,33000000,1,99000000
3432,2023/11/23,riorio,matic,bogor,20000000,6,40000000
3433,2023/12/27,riorio,matic,jakarta,20000000,10,40000000
3434,2023/12/03,riorio,matic,bandung,20000000,10,80000000
3435,2023/11/08,riorio,matic,jakarta,20000000,7,20000000
3437,2023/11/15,vovo,cub,denpasar,15000000,11,75000000
3438,2023/12/11,bitbit,matic,bandung,17000000,4,34000000
3439,2023/12/13,bitbit,matic,bandung,17000000,7,34000000
3440,2023/12/24,vovo,cub,bogor,15000000,2,75000000
3441,2023/12/27,bitbit,matic,denpasar,17000000,5,68000000
3442,2023/12/29,bitbit,matic,denpasar,17000000,6,51000000
3443,2023/11/10,bitbit,matic,bogor,17000000,7,17000000
3445,2023/12/08,pax,matic,bogor,33000000,1,33000000
3446,2023/12/09,riorio,matic,palembang,20000000,5,40000000
3448,2023/12/29,bitbit,matic,bogor,17000000,3,34000000
3449,2023/11/09,riorio,matic,bogor,20000000,6,80000000
3451,2023/11/17,bitbit,matic,jakarta,17000000,3,34000000
3454,2023/11/24,riorio,matic,bogor,20000000,1,20000000
3458,2023/12/26,riorio,matic,bogor,20000000,2,60000000
3459,2023/11/21,bitbit,matic,denpasar,17000000,10,68000000
3462,2023/12/22,bitbit,matic,denpasar,17000000,6,34000000
3463,2023/11/18,riorio,matic,denpasar,20000000,10,40000000
3464,2023/12/29,deva,matic,jakarta,34000000,6,68000000
3466,2023/12/22,pax,matic,bandung,33000000,2,99000000
3469,2023/11/25,riorio,matic,bandung,20000000,5,40000000
3470,2023/11/06,bitbit,matic,denpasar,17000000,9,34000000
3471,2023/12/16,riorio,matic,jakarta,20000000,5,80000000
3472,2023/11/02,bitbit,matic,jakarta,17000000,11,85000000
3473,2023/11/26,pax,matic,bogor,33000000,2,66000000
3474,2023/12/22,deva,matic,bandung,34000000,6,68000000
3475,2023/12/15,riorio,matic,denpasar,20000000,5,80000000
3476,2023/11/10,bitbit,matic,bogor,17000000,3,85000000
3477,2023/12/04,riorio,matic,jakarta,20000000,4,40000000
3478,2023/12/21,riorio,matic,denpasar,20000000,8,60000000
3479,2023/12/29,pax,matic,bandung,33000000,5,99000000
3481,2023/11/10,bitbit,matic,bandung,17000000,9,68000000
3482,2023/11/19,deva,matic,bandung,34000000,7,68000000
3483,2023/12/13,riorio,matic,bogor,20000000,2,80000000
3484,2023/11/13,deva,matic,denpasar,34000000,8,68000000
3487,2023/11/26,riorio,matic,jakarta,20000000,11,80000000
3489,2023/11/03,deva,matic,jakarta,34000000,3,68000000
3490,2023/12/01,deva,matic,bogor,34000000,8,68000000
3491,2023/12/03,bitbit,matic,bandung,17000000,11,68000000
3493,2023/11/25,vovo,cub,jakarta,15000000,2,45000000
3494,2023/12/22,bitbit,matic,denpasar,17000000,2,51000000
3495,2023/11/19,bitbit,matic,bogor,17000000,7,85000000
3496,2023/12/29,deva,matic,bogor,34000000,5,68000000
3498,2023/11/28,bitbit,matic,denpasar,17000000,9,51000000
3501,2023/11/10,riorio,matic,bandung,20000000,6,80000000
3502,2023/12/24,riorio,matic,bogor,20000000,5,80000000
3504,2023/11/12,riorio,matic,denpasar,20000000,2,40000000
3507,2023/12/03,deva,matic,bandung,34000000,7,34000000
3508,2023/12/30,bitbit,matic,bogor,17000000,2,17000000
3514,2023/12/21,pax,matic,bogor,33000000,8,99000000
3515,2023/11/18,bitbit,matic,denpasar,17000000,4,34000000
3517,2023/12/07,bitbit,matic,bandung,17000000,3,85000000
3519,2023/11/05,deva,matic,denpasar,34000000,5,34000000
3522,2023/12/10,deva,matic,denpasar,34000000,2,34000000
3523,2023/11/04,deva,matic,bandung,34000000,5,34000000
3524,2023/11/29,bitbit,matic,denpasar,17000000,10,17000000
3525,2023/11/05,bitbit,matic,jakarta,17000000,5,68000000
3527,2023/11/14,riorio,matic,denpasar,20000000,9,20000000
3529,2023/12/15,bitbit,matic,bandung,17000000,8,34000000
3531,2023/12/26,bitbit,matic,jakarta,17000000,2,17000000
3532,2023/12/07,riorio,matic,jakarta,20000000,1,40000000
3534,2023/11/01,riorio,matic,bogor,20000000,3,80000000
3535,2023/12/25,deva,matic,bandung,34000000,7,68000000
3536,2023/11/03,deva,matic,bogor,34000000,3,34000000
3539,2023/11/22,bitbit,matic,bogor,17000000,8,34000000
3542,2023/12/09,bitbit,matic,jakarta,17000000,9,68000000
3543,2023/11/01,riorio,matic,jakarta,20000000,1,60000000
3546,2023/12/17,riorio,matic,denpasar,20000000,5,80000000
3548,2023/12/25,riorio,matic,jakarta,20000000,2,20000000
3550,2023/11/21,bitbit,matic,bogor,17000000,1,34000000
3551,2023/11/10,riorio,matic,bogor,20000000,2,80000000
3556,2023/12/28,deva,matic,denpasar,34000000,2,34000000
3557,2023/11/10,bitbit,matic,bandung,17000000,5,51000000
3558,2023/12/01,riorio,matic,bandung,20000000,10,60000000
3560,2023/11/28,bitbit,matic,bandung,17000000,11,34000000
3561,2023/11/24,bitbit,matic,bandung,17000000,2,85000000
3562,2023/12/12,riorio,matic,denpasar,20000000,10,40000000
3563,2023/11/27,riorio,matic,jakarta,20000000,4,80000000
3564,2023/12/06,riorio,matic,denpasar,20000000,1,60000000
3567,2023/11/17,riorio,matic,bogor,20000000,6,40000000
3569,2023/11/26,riorio,matic,denpasar,20000000,6,60000000
3570,2023/12/27,pax,matic,denpasar,33000000,7,33000000
3571,2023/12/28,bitbit,matic,jakarta,17000000,6,17000000
3572,2023/11/11,riorio,matic,bogor,20000000,5,80000000
3573,2023/12/11,riorio,matic,denpasar,20000000,8,60000000
3575,2023/11/11,riorio,matic,jakarta,20000000,6,20000000
3577,2023/12/27,riorio,matic,bogor,20000000,6,40000000
3578,2023/11/30,riorio,matic,bogor,20000000,2,40000000
3580,2023/11/18,deva,matic,denpasar,34000000,3,34000000
3582,2023/12/26,riorio,matic,bogor,20000000,8,80000000
3583,2023/12/20,riorio,matic,jakarta,20000000,8,40000000
3584,2023/11/27,bitbit,matic,jakarta,17000000,5,68000000
3588,2023/11/11,riorio,matic,bandung,20000000,1,40000000
3589,2023/12/15,riorio,matic,bogor,20000000,4,40000000
3594,2023/11/25,deva,matic,denpasar,34000000,6,68000000
3595,2023/12/26,riorio,matic,denpasar,20000000,7,60000000
3596,2023/12/06,bitbit,matic,denpasar,17000000,2,34000000
3597,2023/11/07,deva,matic,jakarta,34000000,10,68000000
3599,2023/12/17,bitbit,matic,bandung,17000000,2,85000000
3600,2023/12/14,riorio,matic,denpasar,20000000,3,60000000
3604,2023/12/25,riorio,matic,jakarta,20000000,7,80000000
3605,2023/11/03,riorio,matic,bogor,20000000,2,80000000
3606,2023/12/18,bitbit,matic,jakarta,17000000,8,17000000
3607,2023/12/22,bitbit,matic,bogor,17000000,1,68000000
3608,2023/12/17,bitbit,matic,bandung,17000000,2,68000000
3609,2023/11/11,bitbit,matic,jakarta,17000000,2,34000000
3610,2023/11/11,riorio,matic,denpasar,20000000,2,60000000
3611,2023/11/20,bitbit,matic,jakarta,17000000,2,85000000
3612,2023/11/07,bitbit,matic,bogor,17000000,8,51000000
3613,2023/11/25,pax,matic,denpasar,33000000,4,33000000
3614,2023/11/16,riorio,matic,jakarta,20000000,8,60000000
3615,2023/12/03,bitbit,matic,bandung,17000000,5,51000000
3616,2023/12/05,bitbit,matic,denpasar,17000000,7,85000000
3618,2023/11/03,riorio,matic,jakarta,20000000,9,80000000
3620,2023/11/05,bitbit,matic,bogor,17000000,9,34000000
3621,2023/12/26,bitbit,matic,denpasar,17000000,3,51000000
3622,2023/11/05,bitbit,matic,bogor,17000000,5,51000000
3623,2023/12/26,bitbit,matic,bogor,17000000,11,51000000
3624,2023/12/16,bitbit,matic,bogor,17000000,10,85000000
3625,2023/11/15,riorio,matic,bogor,20000000,10,60000000
3628,2023/12/21,pax,matic,bandung,33000000,5,66000000
3629,2023/12/15,deva,matic,medan,34000000,3,68000000
3630,2023/12/28,vovo,cub,bogor,15000000,1,15000000
3631,2023/12/30,bitbit,matic,denpasar,17000000,5,17000000
3633,2023/12/05,deva,matic,denpasar,34000000,7,68000000
3635,2023/11/01,riorio,matic,bogor,20000000,8,80000000
3638,2023/11/17,bitbit,matic,bogor,17000000,6,17000000
3639,2023/11/13,riorio,matic,denpasar,20000000,4,40000000
3640,2023/11/02,bitbit,matic,denpasar,17000000,11,51000000
3642,2023/12/15,pax,matic,jakarta,33000000,8,99000000
3643,2023/12/26,riorio,matic,palembang,20000000,6,40000000
3644,2023/12/04,riorio,matic,denpasar,20000000,6,80000000
3645,2023/12/20,pax,matic,bandung,33000000,10,66000000
3648,2023/11/13,riorio,matic,denpasar,20000000,2,40000000
3649,2023/12/18,bitbit,matic,bandung,17000000,3,68000000
3650,2023/12/07,riorio,matic,bandung,20000000,3,20000000
3651,2023/11/14,pax,matic,bogor,33000000,11,33000000
3652,2023/11/19,riorio,matic,bandung,20000000,7,80000000
3656,2023/11/15,riorio,matic,denpasar,20000000,9,60000000
3658,2023/11/15,deva,matic,denpasar,34000000,6,34000000
3661,2023/12/27,riorio,matic,denpasar,20000000,9,60000000
3663,2023/11/21,deva,matic,jakarta,34000000,9,68000000
3664,2023/11/16,bitbit,matic,denpasar,17000000,10,51000000
3665,2023/11/04,riorio,matic,bogor,20000000,7,60000000
3666,2023/11/22,riorio,matic,denpasar,20000000,11,60000000
3667,2023/12/02,riorio,matic,bandung,20000000,3,80000000
3671,2023/12/25,riorio,matic,jakarta,20000000,10,40000000
3674,2023/12/15,bitbit,matic,bogor,17000000,3,34000000
3677,2023/11/24,riorio,matic,jakarta,20000000,2,40000000
3679,2023/11/04,bitbit,matic,bogor,17000000,6,34000000
3680,2023/12/20,riorio,matic,bandung,20000000,10,60000000
3681,2023/11/08,deva,matic,bandung,34000000,9,34000000
3682,2023/12/23,bitbit,matic,bogor,17000000,2,34000000
3684,2023/12/25,bitbit,matic,bogor,17000000,5,68000000
3689,2023/11/17,riorio,matic,bandung,20000000,7,40000000
3690,2023/12/26,riorio,matic,bogor,20000000,9,80000000
3691,2023/11/11,bitbit,matic,jakarta,17000000,6,68000000
3692,2023/11/21,riorio,matic,denpasar,20000000,9,80000000
3693,2023/12/22,riorio,matic,jakarta,20000000,8,60000000
3694,2023/11/10,riorio,matic,bandung,20000000,4,20000000
3695,2023/11/21,bitbit,matic,bogor,17000000,4,17000000
3698,2023/12/01,riorio,matic,bogor,20000000,7,20000000
3701,2023/12/01,bitbit,matic,denpasar,17000000,8,85000000
3702,2023/12/22,riorio,matic,jakarta,20000000,4,20000000
3704,2023/11/15,riorio,matic,denpasar,20000000,6,80000000
3705,2023/11/27,pax,matic,jakarta,33000000,5,99000000
3707,2023/12/17,bitbit,matic,bogor,17000000,9,68000000
3709,2023/12/21,bitbit,matic,bogor,17000000,5,68000000
3711,2023/11/09,pax,matic,jakarta,33000000,5,99000000
3715,2023/11/26,bitbit,matic,jakarta,17000000,11,34000000
3716,2023/11/20,riorio,matic,denpasar,20000000,7,60000000
3718,2023/11/12,deva,matic,denpasar,34000000,2,68000000
3721,2023/12/23,bitbit,matic,bandung,17000000,9,51000000
3724,2023/11/11,vovo,cub,bandung,15000000,3,60000000
3725,2023/12/18,bitbit,matic,denpasar,17000000,9,85000000
3726,2023/12/18,bitbit,matic,bandung,17000000,3,68000000
3727,2023/12/22,riorio,matic,denpasar,20000000,6,60000000
3728,2023/12/17,riorio,matic,palembang,20000000,8,40000000
3730,2023/12/04,bitbit,matic,bogor,17000000,5,68000000
3731,2023/11/26,vovo,cub,bogor,15000000,6,60000000
3732,2023/12/07,deva,matic,bogor,34000000,7,34000000
3734,2023/12/28,pax,matic,bandung,33000000,11,66000000
3736,2023/11/13,riorio,matic,denpasar,20000000,9,40000000
3737,2023/11/20,bitbit,matic,bandung,17000000,10,85000000
3745,2023/12/10,bitbit,matic,jakarta,17000000,4,85000000
3746,2023/11/11,riorio,matic,bogor,20000000,3,20000000
3747,2023/11/18,riorio,matic,denpasar,20000000,7,40000000
3748,2023/12/12,bitbit,matic,denpasar,17000000,6,68000000
3749,2023/12/17,bitbit,matic,bogor,17000000,4,17000000
3750,2023/11/23,riorio,matic,denpasar,20000000,6,60000000
3751,2023/12/21,riorio,matic,bogor,20000000,9,80000000
3752,2023/11/19,riorio,matic,denpasar,20000000,10,40000000
3755,2023/11/07,bitbit,matic,denpasar,17000000,6,34000000
3756,2023/12/29,riorio,matic,denpasar,20000000,8,20000000
3760,2023/11/24,bitbit,matic,denpasar,17000000,2,68000000
3761,2023/11/17,riorio,matic,bogor,20000000,3,60000000
3762,2023/11/03,bitbit,matic,jakarta,17000000,3,68000000
3765,2023/11/03,pax,matic,denpasar,33000000,5,66000000
3766,2023/12/01,bitbit,matic,jakarta,17000000,1,85000000
3770,2023/11/01,deva,matic,bandung,34000000,8,34000000
3774,2023/11/09,riorio,matic,bandung,20000000,10,40000000
3775,2023/11/22,bitbit,matic,denpasar,17000000,7,34000000
3776,2023/11/28,bitbit,matic,jakarta,17000000,5,85000000
3777,2023/11/17,riorio,matic,denpasar,20000000,10,40000000
3778,2023/12/17,riorio,matic,bogor,20000000,8,40000000
3780,2023/12/13,bitbit,matic,bogor,17000000,8,17000000
3785,2023/11/15,riorio,matic,bandung,20000000,3,80000000
3787,2023/11/03,arpus,cub,bandung,18000000,10,72000000
3788,2023/12/20,pax,matic,denpasar,33000000,9,33000000
3789,2023/12/28,bitbit,matic,jakarta,17000000,11,85000000
3791,2023/11/15,riorio,matic,bogor,20000000,8,40000000
3793,2023/11/20,bitbit,matic,bogor,17000000,3,85000000
3796,2023/11/22,riorio,matic,denpasar,20000000,6,80000000
3797,2023/11/23,bitbit,matic,denpasar,17000000,10,17000000
3798,2023/12/27,riorio,matic,bandung,20000000,7,80000000
3799,2023/12/26,riorio,matic,bogor,20000000,11,20000000
3801,2023/11/13,riorio,matic,jakarta,20000000,9,40000000
3802,2023/11/14,riorio,matic,bandung,20000000,1,60000000
3803,2023/11/19,riorio,matic,denpasar,20000000,9,60000000
3804,2023/12/06,bitbit,matic,bogor,17000000,10,68000000
3805,2023/12/16,riorio,matic,jakarta,20000000,10,60000000
3807,2023/12/11,riorio,matic,bandung,20000000,7,80000000
3809,2023/12/30,deva,matic,bogor,34000000,3,68000000
3810,2023/12/30,bitbit,matic,denpasar,17000000,10,34000000
3816,2023/11/10,riorio,matic,jakarta,20000000,11,80000000
3817,2023/11/18,riorio,matic,denpasar,20000000,5,20000000
3818,2023/12/15,bitbit,matic,bogor,17000000,8,85000000
3820,2023/12/05,bitbit,matic,bogor,17000000,7,51000000
3823,2023/12/23,deva,matic,denpasar,34000000,10,68000000
3824,2023/11/10,riorio,matic,jakarta,20000000,9,60000000
3826,2023/11/11,riorio,matic,denpasar,20000000,8,80000000
3830,2023/11/05,bitbit,matic,bogor,17000000,1,85000000
3834,2023/11/04,bitbit,matic,denpasar,17000000,10,17000000
3835,2023/11/13,pax,matic,denpasar,33000000,3,66000000
3836,2023/11/25,riorio,matic,denpasar,20000000,10,80000000
3841,2023/11/07,deva,matic,denpasar,34000000,10,68000000
3842,2023/11/17,riorio,matic,denpasar,20000000,9,60000000
3843,2023/11/23,pax,matic,denpasar,33000000,8,66000000
3845,2023/12/01,bitbit,matic,bandung,17000000,1,34000000
3846,2023/11/20,riorio,matic,jakarta,20000000,3,40000000
3852,2023/12/11,riorio,matic,bogor,20000000,10,40000000
3854,2023/12/05,riorio,matic,palembang,20000000,8,40000000
3856,2023/12/13,bitbit,matic,denpasar,17000000,10,51000000
3857,2023/11/11,bitbit,matic,denpasar,17000000,7,85000000
3858,2023/11/05,riorio,matic,jakarta,20000000,8,60000000
3861,2023/12/30,riorio,matic,bogor,20000000,4,20000000
3862,2023/12/01,riorio,matic,denpasar,20000000,2,60000000
3863,2023/12/15,deva,matic,denpasar,34000000,8,34000000
3865,2023/12/18,riorio,matic,jakarta,20000000,5,80000000
3868,2023/12/17,bitbit,matic,bogor,17000000,7,51000000
3869,2023/11/11,deva,matic,palembang,34000000,4,68000000
3870,2023/11/30,riorio,matic,bogor,20000000,7,80000000
3874,2023/12/12,riorio,matic,denpasar,20000000,6,20000000
3875,2023/11/18,bitbit,matic,bogor,17000000,4,68000000
3876,2023/12/25,vovo,cub,jakarta,15000000,9,90000000
3877,2023/11/11,bitbit,matic,bandung,17000000,4,51000000
3879,2023/12/23,deva,matic,bogor,34000000,2,68000000
3883,2023/11/29,bitbit,matic,jakarta,17000000,4,68000000
3884,2023/12/06,riorio,matic,jakarta,20000000,8,20000000
3885,2023/11/29,deva,matic,denpasar,34000000,10,68000000
3887,2023/12/05,pax,matic,denpasar,33000000,5,33000000
3889,2023/11/24,bitbit,matic,jakarta,17000000,10,68000000
3890,2023/11/07,riorio,matic,jakarta,20000000,7,80000000
3892,2023/12/25,pax,matic,jakarta,33000000,7,66000000
3893,2023/12/01,pax,matic,bogor,33000000,3,99000000
3896,2023/12/13,bitbit,matic,denpasar,17000000,3,17000000
3898,2023/12/19,bitbit,matic,bogor,17000000,4,34000000
3900,2023/12/22,riorio,matic,denpasar,20000000,9,80000000
3901,2023/11/28,riorio,matic,palembang,20000000,10,40000000
3903,2023/12/25,bitbit,matic,bandung,17000000,4,34000000
3904,2023/11/03,pax,matic,denpasar,33000000,2,99000000
3905,2023/11/22,bitbit,matic,bandung,17000000,11,17000000
3906,2023/11/10,pax,matic,bogor,33000000,7,99000000
3907,2023/11/16,bitbit,matic,bogor,17000000,4,51000000
3909,2023/12/09,bitbit,matic,bogor,17000000,7,51000000
3911,2023/12/09,riorio,matic,bandung,20000000,9,40000000
3912,2023/12/23,bitbit,matic,bogor,17000000,7,68000000
3913,2023/11/07,deva,matic,bogor,34000000,8,34000000
3914,2023/12/26,riorio,matic,jakarta,20000000,1,80000000
3916,2023/12/28,riorio,matic,bandung,20000000,6,60000000
3917,2023/11/02,riorio,matic,denpasar,20000000,6,80000000
3919,2023/12/09,bitbit,matic,palembang,17000000,2,85000000
3920,2023/12/06,riorio,matic,bandung,20000000,9,20000000
3921,2023/11/14,bitbit,matic,palembang,17000000,4,85000000
3922,2023/12/21,riorio,matic,bogor,20000000,10,40000000
3925,2023/11/08,bitbit,matic,jakarta,17000000,2,51000000
3926,2023/11/07,pax,matic,denpasar,33000000,1,66000000
3927,2023/11/04,bitbit,matic,denpasar,17000000,3,68000000
3928,2023/12/07,riorio,matic,jakarta,20000000,8,40000000
3929,2023/12/18,bitbit,matic,denpasar,17000000,8,85000000
3931,2023/11/03,bitbit,matic,denpasar,17000000,1,17000000
3936,2023/12/08,riorio,matic,bandung,20000000,10,40000000
3938,2023/11/24,riorio,matic,bogor,20000000,5,20000000
3940,2023/12/21,riorio,matic,bogor,20000000,5,80000000
3942,2023/12/04,deva,matic,bandung,34000000,4,68000000
3946,2023/11/23,riorio,matic,bandung,20000000,3,20000000
3947,2023/11/13,riorio,matic,bandung,20000000,6,40000000
3949,2023/12/19,bitbit,matic,denpasar,17000000,4,34000000
3950,2023/11/10,riorio,matic,bandung,20000000,4,60000000
3951,2023/12/20,deva,matic,denpasar,34000000,2,34000000
3952,2023/11/12,pax,matic,medan,33000000,10,33000000
3953,2023/12/02,deva,matic,jakarta,34000000,7,34000000
3954,2023/12/26,bitbit,matic,bogor,17000000,10,34000000
3955,2023/12/11,riorio,matic,bogor,20000000,6,20000000
3956,2023/12/26,riorio,matic,jakarta,20000000,2,80000000
3957,2023/12/02,riorio,matic,jakarta,20000000,8,20000000
3959,2023/11/28,riorio,matic,bandung,20000000,9,80000000
3960,2023/12/27,riorio,matic,jakarta,20000000,1,20000000
3961,2023/11/26,riorio,matic,bandung,20000000,4,40000000
3962,2023/11/28,bitbit,matic,denpasar,17000000,4,68000000
3963,2023/12/12,bitbit,matic,bandung,17000000,4,68000000
3964,2023/12/26,bitbit,matic,jakarta,17000000,9,17000000
3969,2023/12/17,pax,matic,denpasar,33000000,4,33000000
3973,2023/11/15,deva,matic,denpasar,34000000,8,68000000
3976,2023/11/12,riorio,matic,jakarta,20000000,2,80000000
3978,2023/12/26,bitbit,matic,bogor,17000000,7,51000000
3979,2023/11/04,bitbit,matic,bogor,17000000,6,34000000
3983,2023/11/08,riorio,matic,denpasar,20000000,2,40000000
3984,2023/12/25,deva,matic,denpasar,34000000,3,68000000
3985,2023/12/09,bitbit,matic,bandung,17000000,9,85000000
3986,2023/11/03,deva,matic,jakarta,34000000,11,68000000
3988,2023/12/07,bitbit,matic,bandung,17000000,3,51000000
3992,2023/12/20,riorio,matic,bogor,20000000,4,60000000
3993,2023/11/26,riorio,matic,denpasar,20000000,4,20000000
3994,2023/11/03,vovo,cub,denpasar,15000000,5,75000000
3996,2023/11/12,riorio,matic,bandung,20000000,6,60000000
3997,2023/12/14,bitbit,matic,jakarta,17000000,8,51000000
4000,2023/12/12,deva,matic,denpasar,34000000,9,34000000
4001,2023/11/17,vovo,cub,bogor,15000000,6,75000000
4002,2023/12/05,deva,matic,jakarta,34000000,8,68000000
4003,2023/11/12,deva,matic,bogor,34000000,2,68000000
4005,2023/11/30,bitbit,matic,denpasar,17000000,1,68000000
4006,2023/11/22,bitbit,matic,jakarta,17000000,3,85000000
4008,2023/11/07,deva,matic,denpasar,34000000,2,68000000
4010,2023/11/21,riorio,matic,jakarta,20000000,5,80000000
4011,2023/11/22,riorio,matic,bogor,20000000,5,40000000
4014,2023/12/08,riorio,matic,denpasar,20000000,2,20000000
4019,2023/11/27,pax,matic,jakarta,33000000,10,33000000
4020,2023/12/11,bitbit,matic,denpasar,17000000,5,85000000
4021,2023/12/20,deva,matic,denpasar,34000000,3,68000000
4023,2023/11/23,riorio,matic,denpasar,20000000,8,60000000
4025,2023/11/24,bitbit,matic,bandung,17000000,7,17000000
4030,2023/12/10,bitbit,matic,jakarta,17000000,10,34000000
4032,2023/11/12,bitbit,matic,bogor,17000000,10,17000000
4033,2023/12/22,bitbit,matic,bogor,17000000,8,85000000
4035,2023/11/05,bitbit,matic,denpasar,17000000,4,85000000
4038,2023/11/10,bitbit,matic,bandung,17000000,10,51000000
4040,2023/12/29,bitbit,matic,bogor,17000000,9,51000000
4042,2023/11/15,riorio,matic,palembang,20000000,10,80000000
4045,2023/11/29,bitbit,matic,denpasar,17000000,9,51000000
4050,2023/11/20,riorio,matic,bogor,20000000,11,60000000
4051,2023/12/08,deva,matic,denpasar,34000000,1,68000000
4052,2023/12/19,pax,matic,bogor,33000000,3,66000000
4053,2023/12/24,riorio,matic,bandung,20000000,10,60000000
4055,2023/11/14,bitbit,matic,bogor,17000000,2,51000000
4056,2023/12/22,vovo,cub,denpasar,15000000,3,90000000
4060,2023/11/29,bitbit,matic,denpasar,17000000,8,68000000
4063,2023/12/09,bitbit,matic,denpasar,17000000,5,34000000
4065,2023/11/26,riorio,matic,jakarta,20000000,7,60000000
4070,2023/12/20,riorio,matic,denpasar,20000000,4,60000000
4078,2023/12/07,pax,matic,bandung,33000000,7,66000000
4081,2023/11/19,bitbit,matic,bogor,17000000,4,51000000
4082,2023/11/26,bitbit,matic,jakarta,17000000,3,68000000
4083,2023/11/04,deva,matic,jakarta,34000000,10,68000000
4084,2023/12/27,riorio,matic,jakarta,20000000,2,60000000
4086,2023/12/24,bitbit,matic,bandung,17000000,7,68000000
4087,2023/11/22,deva,matic,jakarta,34000000,7,68000000
4088,2023/11/26,riorio,matic,bogor,20000000,3,80000000
4090,2023/11/25,riorio,matic,denpasar,20000000,3,60000000
4096,2023/11/09,riorio,matic,bandung,20000000,11,80000000
4097,2023/11/01,riorio,matic,bogor,20000000,10,80000000
4100,2023/11/25,riorio,matic,bogor,20000000,3,20000000
4101,2023/11/24,pax,matic,denpasar,33000000,3,99000000
4102,2023/12/17,riorio,matic,denpasar,20000000,5,60000000
4104,2023/11/16,riorio,matic,bandung,20000000,4,60000000
4105,2023/11/05,bitbit,matic,jakarta,17000000,11,51000000
4106,2023/11/27,riorio,matic,bandung,20000000,10,80000000
4108,2023/11/08,riorio,matic,bogor,20000000,7,80000000
4110,2023/12/03,bitbit,matic,bogor,17000000,6,34000000
4112,2023/11/14,arpus,cub,jakarta,18000000,6,36000000
4114,2023/11/18,riorio,matic,jakarta,20000000,8,80000000
4115,2023/12/09,riorio,matic,denpasar,20000000,6,40000000
4116,2023/11/02,deva,matic,bogor,34000000,8,34000000
4118,2023/12/23,bitbit,matic,bogor,17000000,3,68000000
4119,2023/11/07,pax,matic,bandung,33000000,3,66000000
4121,2023/12/26,bitbit,matic,bogor,17000000,10,68000000
4128,2023/11/27,bitbit,matic,bandung,17000000,2,51000000
4129,2023/12/27,bitbit,matic,jakarta,17000000,9,85000000
4130,2023/12/04,bitbit,matic,denpasar,17000000,9,34000000
4134,2023/11/28,vovo,cub,bandung,15000000,4,30000000
